ትራክተር ነው የምንፈልገው	0,1 INFRASTRUCTURE#UTILITIES 0 2,3
በእርግጥ የበላይ ነበሩ ለኢት ታሪክ ግን ለምን ጡሩ ነገር ብቻ ይወራል ሌሎችን ብሄርሀይማኖት ጭራሽ መጤ አድርገዉ ነዉ የፃፉልን	4,5 SOCIAL#EQUALITY_JUSTICE 2 14,16
አተ መለገስ ትችላለህ እኛ ያማራ ተማሪዎችን ሳንወድ በግድ ለግሰናል አይደለም ደም ሂወት ወስደሀል	0,1 PUBLIC_SAFETY#CRIME 2 11,13
በአሁኑ ስዓት ቀላሉ የገንዘብ ማስተላለፊያ መክፈያ መንገድ ቴሌብር ብቻ	7,8 INFRASTRUCTURE#UTILITIES 1 2,3
ባርህ ዳር የነዋሪዎቿ  እንጅ የማንም አይደለችም  ባህር ዳር የነዋሪዎቿ እንድትሆን እና አግላይ አመለካከቶች እንዲወገዱ በትኩረት እንደሚሠራለን	11,13 SOCIAL#EQUALITY_JUSTICE 1 13,14
ሞዴል ጤና ጣቢያ ሞዴል ሆስፒታል :-)	1,3 PUBLIC_SERVICES#HEALTHCARE 1 0,1
ያለመሰልቸት እንጥራለን የተከበሩ ጠቅላያችን ብቻ ወደ ቀድሞ ልእልናችን ወደ ብልፅግና እንድረስ	9,10 SOCIAL#EQUALITY_JUSTICE 1 0,1
በነሱ ምትክ ዶክተሩ ይግባልን	2,3 PUBLIC_SERVICES#HEALTHCARE 0 3,4	2,3 GOVERNANCE#TRANSPARENCY 1 3,4
በዝህ በዘቀጠች ሀገር ከፈተናው ኤጀንሲ ዘመድ ኖሮት ወይም በቡድን ከመጽሃፍት እያስተያዩ ከሰሩ ምን ይገርምሀል	3,5 PUBLIC_SERVICES#EDUCATION 2 1,2
ወለጋ❓እየተወጋ ላለው ለሰፌው ህዝብ ድምፅ እንሁነው እባካችሁ❓	3,4 PUBLIC_SAFETY#CRIME 2 0,1
የታገቱት 17 የአማራ ተማሪዎች ዛሬ 637 ቀናቸው ነው ልጆቹን መልሱልን ተማሪዎቹ የውሸት ትርክት ማወራረጃ አይሆኑም።። ስለነሱ መቼም ዝም አንልም ስለነሱ መጮህ የዜግነት ግዴታችን ነ	0,4 PUBLIC_SAFETY#CRIME 2 9,10
ታዬኮ ኢጆሌ ኦሮሚያ ኬኛ ጀባዱ ጀባዱ ታዬ ኬኛ ጀግና አንበሳ በጣም በጣም በርታ በደንብ ስሩ ኢትዮጵያን ለማዳን እናመሰግናለን እመቤቴ ድንግል ማርያም ትጠብቅህ ትጠብቃቹ በኦሮሞ ሰርገው ገብተው ኦሮሞን ሊከፋፍሉ ኢትዮጵያን ሊከፋፍሉ ሊያጠፉ ኢትዮጵያን በጠቅላላ ሊያጠፉ የተነሱትን ባንዳዎች ልክ አስገቧቸው እውነት ይዛቹሀል አሸናፊዎት ናቹ ብዙዎች አሉ ከጎናቹ ጀባዱ ሙጫ ኦሮምያ	6,7 SOCIAL#COMMUNITY_SUPPORT 1 8,10
ለምን ገደል አይገባም እሱ ከሀገር ሲወጣ ጠብቅ የምንወጋበት ጠመንጃ ደግሞ የሆነ ትልቅ ችግር እንደሚፈጠር	8,9 PUBLIC_SAFETY#CRIME 2 12,13
ወደ ሰላም እየሄድን ባለበት ሁኔታ እርዳታ ባብዛኛው የትግራይ አካባቢዎች እየተዳረሰ ነው የሚል የሃሰት ዜና ለምን አስፈለገ? አረ ባካችሁ ሃሰትን አቁሙ።	5,6 SOCIAL#COMMUNITY_SUPPORT 2 18,20
ትናንት ባህር የተተኮሱ ሮኬቶች በአርሶ አደሮቹ ማረፋቸው ታወቀ አንደኛው በባህርዳር ከተማ አስተዳደር ወራሚት የአርሶአደር ሽፈራው ከበደ በቆሎ ክምር ያረፈ በወራሚት ይድባራ የአርሶአደር ማሳና የአየር ሀይል አጥር አርፏል ሶስተኛ ኤርፖርት ያረፈ አይነት ጉዳት አላደረሰም በአጠቃላይ ሶስቱም ሮኬቶች ኢላማቸውን ይሳቱ የሮኬት መቃወሚያ ይገጠም የታወቀ ነዋሪው መንግስት በህወሀት ጠንካራ ርምጃ እንዲወስድ እየጠየቀ መለከት	3,4 PUBLIC_SAFETY#CRIME 2 4,7
በቀላሉ እንዳይከፈት በኮንቴይነር ታሽጎ ወደ ውጭ ከተላከ ቡና ላይ በረቀቀ መንገድ ተከፍቶ ስርቆት የተፈጸመባቸው ላኪዎች ተበራክተዋል	12,13 PUBLIC_SAFETY#CRIME 2 15,16
የማይመሳሰል ንፅፅራቸውን እና ወሬያቸውን ወዲያ ትተው ለምን አስተዳደራቸውን እና ቁጥጥራቸውን አያሻሽሉም	7,8 GOVERNANCE#TRANSPARENCY 2 10,11
ሁሌ ታሪክ ይዘክራቸዋል  እሺ  ጀግኖቸችን ነችሁ	4,5 PUBLIC_SAFETY#CRIME 1 1,3
የሰው ፍቅርን የመሰለ ትልቅ ስጦታ የለም	1,2 SOCIAL#COMMUNITY_SUPPORT 1 3,5
ኢንተርኔቱ ሲገርማችሁ ገና እናንተ የገፁ ባለቤቶች እንድትዘጉ ሊያደርግ የሚችል መንግስት ዜጎች መሆናችንን አትዘንጉ	0,1 INFRASTRUCTURE#UTILITIES 2 7,10
ነዳጅ ብቻ ጥይትም ነዉ አብሮ የሚገባዉ	0,1 INFRASTRUCTURE#UTILITIES 2 2,4
የኢትዮጵያ ትንሳኤ መቃረቡን ያመለክታል	0,1 SOCIAL#COMMUNITY_SUPPORT 1 1,3
የጠላት ጋላ አላማ ከቻለ መገንጠል ካልሆነም ሌላውን ህዝብ በባርነት ረግጦ ጨቁኖ መግዛት ነው	1,2 SOCIAL#EQUALITY_JUSTICE 2 0,1
ይህ የደደቦች አስተሳስብ ከመንደር ያላለፈ ጨቅላ በብሄር ተቧድኖ ስልጣን መጨበጥ ተብሎ ስም የማጥፋት አልቧልታ ካልሆ አማራ አግብቶ ግማሽ አማራ ወልዶ እጅግ ብዙ አማራ ጏደኛ ይዞ እንዴት አማራ ጨቋኝ ነው ይላልዘሮችም ጉራጌ ቢሆንም ምንም ዘር ጋር ተዋዶ ተጋብቱ የሚኖር የአማራ ህዝብ የሚወድ ግልገል ነፍጠኛ ተብሎ በወያኔ ጭቆና ዝርፍያ የተፈጸመበት ነው እና መንደር መንደር ከመሽተት ወጣ ወጣ ብለን ኢትዮጵያውያዊ እንሁን ስምህና መልክህ የደበከው ሚኪ እግዛብሄር ማድተዋል ይስጥህ	38,40 SOCIAL#EQUALITY_JUSTICE 1 35,38
ወትሮውንም የዚህ አይነት ማህበራዊ ቀውስ እንዲፈጠር በአካባው የተጀመረው የጣና በለስ ልማት ንብረቱን በመውረስ አውድሞ	10,11 ECONOMY#EMPLOYMENT 2 13,14	10,11 INFRASTRUCTURE#UTILITIES 2 13,14
እኔ የምለው ቆይ ይህ አስተሳሰባችን መቺ ነው የሚሻሻለው እንግዲ ከህፃንነት እስከ እርጅና በአምሮችን ዘረኘነትን ክፋት ምቀኘነት ነው ወይ ስናጠና የኖርነው አንሻሻልም ወይ ከስልካችን የማይጠቅመንን አየደለትን የሚጠቅመንን እንደምናስቀረው አረመኒ አስተሳሰባችንን የማንደልተው ለምንድነው ለምንድነው ሆዳችንን ሞልተን በአእምር የምንራበው	4,5 SOCIAL#COMMUNITY_SUPPORT 2 14,16
ቴሌዎች እንዴት ናችሁ  ዋጋ ቀንሱልን የኑሮ ውድነት እና የናንተን የዳታ ዋጋ ችለን መኖር	9,11 INFRASTRUCTURE#UTILITIES 2 4,5
የኢትዮጵያ መንግስት በአሜሪካ ያለህጋዊ ፈቃድ የህዳሴው ግድብን ቦንድ ሸጧል በሚል ክስ ቀርቦበት የሰበውን ገንዘብ እንዲመልስ ብይን ተጥሎበታል	7,8 INFRASTRUCTURE#UTILITIES 2 3,5
የቀድሞ ታጋዮች የነበሩት የጦር ጄኔራሎች መድረኩን ለአቶ ሲራጅ ፈርጌሳ የለቀቁት በዚህ ዙሪያ ሰራዊቱ የሚሰማውን ይናገራል በሚል እንደሆነም ታምኖበታል	12,13 PUBLIC_SAFETY#EMERGENCY_SERVICES 0 13,15
ከህውሀት አዲስአለም ባሌማ ኬሪያ ኢብራሂም በፖሊስ ቁጥጥር ቃላቸውን እየሰጡ አምባሳደር ሬድዋን ሁሴን ትላንት ለውጭ ሚዲያዎች አስታወቁ ስለነበሩበት መረጃ እንዲያገኝ እንደሚደረገ	5,6 PUBLIC_SAFETY#CRIME 1 6,7
እውነተኛው ኢትዮጵያዊው ንጉስ ወ ዘ አፍሪካ	2,3 GOVERNANCE#TRANSPARENCY 1 0,1
ሚያበሳጭ ራስን ሰድቦ አደር አማራ አይረባም አማራ ሆዳም ምናምን ራሱን መስደብ አማራ የገፋው ሆዳምም ማይረባም ተስፋ ሚያበሳጭ ራስን ሰድቦ አደር አማራ አይረባም አማራ ሆዳም ምናምን ራሱን መስደብ አማራ የገፋው ሆዳምም ማይረባም ተስፋ	4,5 SOCIAL#EQUALITY_JUSTICE 2 5,6
ልክ ነው ግን ንፁኋን እንደ ኣንሰሳት እየታረዱ እስከመቼ ይዘልቃል!?	3,4 PUBLIC_SAFETY#CRIME 2 6,7
በትክክለኛ ጊዜ በሉ አስተምሯቸው እነማንን እንደሆነ ግልፅ ነው ከኋላ ወደፊት ከአዛውነቶቹ ጀምሩ	3,4 PUBLIC_SERVICES#EDUCATION 1 0,2
ወለጋ ላይ እጃቸው ያለበትን ጨፍጫፊ ባለሥልጣናት ለሕግ እስካልቀረቡ ድረስ ወርቅ ብታነጥፍ ዋጋ የለውም፡፡ ነገ ስለሚቃጠል፡ ስለሚፈራርስ፡፡	5,6 GOVERNANCE#TRANSPARENCY 2 4,5
ችግሩ መዘግየቱ እንጂ ጥሩ ውሳኔ ነው	4,5 GOVERNANCE#CITIZEN_ENGAGEMENT 1 3,4	4,5 GOVERNANCE#TRANSPARENCY 1 3,4
እናንተ የደናቁርታን የአህዛብ ጥርቅም ከነ ብልጵግናችሁ ገደል ግብ ማዕበሉ ይዋጣችሁ	5,6 GOVERNANCE#TRANSPARENCY 2 3,4
የሱዳን መንግስት ኤርትራ በአል ፋሻጋ ክልል ከኢትዮጵያ እየተካሄደ የድንበር ውዝግብ ቁልፍ በመጫወቷ እየከሰሳት የሱዳን መንግስት ኤርትራ ወታደሮችዋን ከሱዳን ድንበር ማስወጣት አለባት በማለት አስመራ የማስጠንቀቂያ መልእክቶችን ልኳል	0,2 GOVERNANCE#TRANSPARENCY 0 23,26
ናንተ ከብቶች የምታፈናቅሉት እኮ በህግ አጽድቃችሁ ከአዲስ አበባ ለማባረር ነው የጎዳና ተዳዳሪ አደለም እዚህ አገር አሜሪካም አለ ጉረኛ ጋላ ነክ ባክህ	10,12 SOCIAL#EQUALITY_JUSTICE 2 17,18
የጓሮ አትክልት ለማምረት በሬ አርዶ የሚበላ ካድሬ ምን አይነት ዘመን ነው በፈጣሪ	6,7 ECONOMY#EMPLOYMENT 2 3,6
ለአዲሱ ዓመት እንኳ አዲስ ቃል አይጠቀምም ጠሚ ስርዓት አልበኝነት ነው ለወጡ	6,7 GOVERNANCE#TRANSPARENCY 2 7,9
በመጀመሪያ ደረጃየድንበር አካላይ ኮሚሽን ያሳለፈው ውሳኔ ተፈጻሚ መሆን አለበት   የሚለው ሃረግ የአድማጭ  መፍትሄ ሃሳብ ሳይሆን የኤርትራ መንግስት አቋም ነው  ከፈለጋችሁ ይህን የሚደግፉ ኤርትራውያንንና  ዎይም የመንግስት ተወላይ እንዲሁምከዚሁ ጋር አብረው የሚታዩ ጉዳዮች አሉና አብረን እንመልከታቸውየሚሉ ወገኖችን ዎይም የመንግስት ተወካዮችን ብታነጋግሩ በትንሹም ቢሆን ሚዛናዊ ይመስል ነበር  ከኤርትራውያንና ሁሉም አይደሉም ከሻዕቢያ ሌላ ይህን አቋም ደግፎ አስተያዬት  የሚሰጥ ኢትዮጵያዊ ይኖራል ንዬ ፈፅሞ አልገምትም  ላለም አሰሙን	1,4 GOVERNANCE#TRANSPARENCY 1 6,9
ጀግኖች ታምራላቹህ	0,1 PUBLIC_SAFETY#EMERGENCY_SERVICES 1 1,2
ቀሲስ በላይ የምትባል ቤተክርስቲያንን መበጥበጥ  ብታቋም  ይሻልሃል  የእግዚአብሔር ቁጣ ሳይ ጠርግህ በፍት	3,4 SOCIAL#EQUALITY_JUSTICE 2 4,5
ህወሀት የዛሬ ሳምንት በሰሜን ሳያስቡት በተኙበት ተኩስ ከፍቶ ከገደላቸው መከላከያ ሰራዊት ከደቡብ ኢትዮጵያ ጉራጌን በመላው የኢትዮጵያ ክልሎች የተውጣጡ የሀገር መከላከያ ሰራዊት ያሳዝናል	6,9 PUBLIC_SAFETY#CRIME 2 21,22
እራሱ የፖለቲካ  ድርጅት  መሪ ሆኖ ግን አይከብድዲ ወይ	1,3 GOVERNANCE#TRANSPARENCY 2 6,7
በቀን በዳንጉር ወረዳ አባይዳር ፈርጀሙስ ሽፍቶች እረኞችን በመግደል ሶስት አካባቢ የሚደርሱ ከብቶችን ዘርፈው የወሰዱ ታውቋል ይዘዋቸው የሄዱትም አጉልታ አካባቢ ታውቋል	5,6 PUBLIC_SAFETY#CRIME 2 6,8
አዲስ መረጃ ሳአት መቀለ ዩኒቨርሲቲ በሰራዊታችን ጥብቅ ፍተሻ እየተደረገበት ለማወቅ ተችሏል ጋዜጠኞች በቁጥጥር የዋሉ እነሱም የጁንታው ሀይል ያለበትን ሊያውቁ ስለሚችሉ ጥብቅ ምርመራ እየተደረገባቸው	5,6 PUBLIC_SAFETY#EMERGENCY_SERVICES 1 6,8
የአማራ ማእከል ራሳቸው ብአዴን ብአዴንን ይጠላሉ ግማሹ የሰፈሬ ተሾመልኝ ሲደሰት ግማሹ የሰፈሬ ያልሆነ ተሾመ ድንኳን ያለቅሳል ሹመት ቀዬን መበርበር ብአዴናዊነት ብአዴንነት አማራ ባንክ ተከፍቶ ብድር ወስጄ የግል ትምህርት ከፍቼ ብአ_	3,4 GOVERNANCE#TRANSPARENCY 2 5,6
ትላንት በቡለን ወረዳ በኩጂ በንጹሀን ዜጎች ጥቃት ካደረሱት ተደመሰሱ በክልሉ መተከል ቡለን ወረዳ በኩጂ በትናንትናው እለት በንጹሀን ዜጎች ጥቃት ያደረሱ ሰላም ሀይሎች መከላከያ ሰራዊት ተከታትሎ በወሰደው እርምጃ ተደምስሰዋል የመከላከያ ሰራዊት በወሰደው እርምጃም ሰላም ሀይሎች ለጥፋት ሲጠቀሙባቸው መሳሪያዎችና ቀስቶች በቁጥጥር ውለዋል ቤኒሻንጉል ጉምዝ ክልል ኮሚኒኬሽን	22,24 PUBLIC_SAFETY#CRIME 1 27,28
ውድ መሪያችን አብቹ አይዞህ በርታልን ይህ ሰይጣን የወረሰው የህወሃት ቡድን ለአንዴና ለመጨረሻ ጊዜ በተባበረ ክንድ መደምሰስና መገርሰስ አለበት ይህ ካልሆነ አገር ሰላም አትሆንም	1,2 GOVERNANCE#CITIZEN_ENGAGEMENT 1 4,5
ለዚህ ዝብርቅርቅ ያለ መግለጫ ተጠያቂው ማነው #CBE OR #EPA የኢትዮጵያ ንግድ ባንክ ወይስ የኢትዮጵያ ፕሬስ ድርጅት ? ለነገሩ እሄ ባንክ እኮ ከአማራ ጋር በንፁህ ልብ መስራት ችግር ከሆነበት ቆየት ብሏል። የዛሬው ግን ፈጥኖ ካላስተካከለ ከባድ ዋጋ ያስከፍለዋል።	3,4 GOVERNANCE#TRANSPARENCY 2 1,3
አምላኬ ሆይ እባክህ ለሀገራችንጨ ሰላም አውርድልን ሁል ማረግ የሚቻልህ አተነህና	4,5 PUBLIC_SAFETY#CRIME 1 5,6
የአዕምሮ ጤና እክል ማለት የዘር ፖለቲካ መከተል ማለት ነውየአዕምሮ እድገት ውስንነት ያለባቸውን አይደለም እኛ ጤነኛ ነን የምንለው ዘረኞች የእድገት ውስንነት ለብን	4,6 SOCIAL#EQUALITY_JUSTICE 2 2,3
አይዞህ ጊዜ እና የንፁሀን ደም ከቤትህ ይመጣል	3,5 PUBLIC_SAFETY#CRIME 2 6,7
እሂን ደደብ ፓሊስ ስትሉ አታፍሩም	2,3 PUBLIC_SAFETY#CRIME 2 1,2	2,3 PUBLIC_SAFETY#EMERGENCY_SERVICES 2 1,2
የስደተኞች ነገር በጣም አሳሳቢ ነው ምንም አይነት መፍትሄ ካልተገኘ አሁንም ሞት ነገም ሞት	0,2 SOCIAL#EQUALITY_JUSTICE 2 3,4
16 ወንጀል ሰርቶ 5 አመት እስራት ነገር፡ ግን የሰውዬው ጤንነት አሁንም በደንብ ይረጋገጥ	5,6 SOCIAL#EQUALITY_JUSTICE 0 12,13
ከድሮ የኦህዴድ ሰዎች በላይ፤… የዘንድሮ የኦዲፒ ካድሬዎች፤ የኦሮሞ ህዝብ ስቃይ እየደገሱለት እንዳለ ይሰማኛል፡፡	5,7 GOVERNANCE#TRANSPARENCY 2 9,11
ሰዉን የኔን ቋንቋና ባህል ዉሰድ ብሎ ከማስገደድ በፊት እኔ ኦሮሞነትን ምን አርጌ ፃፍኩት ብሎ መጠየቅ ተገቢ ነዉ	2,4 SOCIAL#COMMUNITY_SUPPORT 2 6,7
መካተት ያለበት ባለፊት ኣምስት ወራት      ሚልዮን ህዝብ የተፈናቀለበት    ኢንጅነር ስመኝውን ራሳቸውን ገድልዋል ተብሎ ውሸት የተነገረበት ህዳሴ ግድብ ለማስቆም ከግብፅና ከዓረቦች ግንኝነት የተፈፀመበትየመንጋ ፍርድ የተስፋፋበት የአብዩና የደመቀ ልዩ መልእክተኞችፌደራል ፓሊስ በፓራሽት ወርደው በእግር የተመለሱበት ወራት ነበር መንግስት ለመንግስት እንጂ ህዝቢ ለ ህዝብ መገናኘት አይቻልም ይህ የመንደር ፖለቲካ ነው የሚለውን የወረደ ንግግር  ያሸነፍንበት  የመደመር ስሌት የተሸነፈበት  አሁን የያዝነው አዲስ ዓመት  ግንቦት  የካቲት  ድል  በእኛ እጅ ይሆናል	6,8 SOCIAL#EQUALITY_JUSTICE 2 13,15
ችግር የፈጠረው ቋንቋ መማር ሳይሆን መዝሙሩና ባንድራው ነው።	5,7 PUBLIC_SERVICES#EDUCATION 2 0,2
ሻለቃ አድማሴ ግን እኮ አንተን በምሬት የሚወቅሱህ ነበሩ  ምክንያታቸው ደግሞ ስኳር ሲጣፍጥህ በዛው ተዘፍቀህ በመገኘትህ ነበር	0,2 GOVERNANCE#TRANSPARENCY 2 6,7
ህትለር እና መሶሎኒ በግዝያቸዉ በኣሽቃባጭ ሰዎች እና ድርጅቶች ተሸልመዋል ተሸልመዋል  ይህ ሽልማት ግን ህዝቡ ከጥፋት ኣላደነም እነሱም መጨረሻቸዉ ኣለማረም ኣቡቹም የተለየ እድል የለዉም	19,20 GOVERNANCE#TRANSPARENCY 2 4,5
ተረኞቹ መንግስት እስካላችሁ ድረስ ዜጎችን አሰቃዩበት ነገ ዋጋችሁን ታገኙበታላችሁ	4,6 SOCIAL#EQUALITY_JUSTICE 2 0,1
የህዳሴ ግድብ ግንባታን በበጎ የማታየው ግብጽ አለም አቀፋዊ የሀይል ማእከል ለመሆን እየጣረች አዲስ አበባ ታህሳስ ኢትዮጵያ ተፈጥሯዊ ሀብቷን በመጠቀም ሀይል ለማመንጨት የምታደርገውን ጥረት መንገዶች ለማደናቀፍ ጥረቶችን እያደረገች የምትገኘው ግብጽ ቀጠናዊ የሀይል ማእከል ለመሆን እየጣርኩ ብላለች በቤንሻንጉል ጉሙዝ ክልል ወረዳ እየተገነባ የሚገኘው የህዳሴ ህድብ ሲጠናቀቅ ሜጋዋት ያመነጫል ይጠበቃል ግድቡ ለኢትዮጵያውያን የዘመናት የሀይል ጥያቄ ምላሽ እንደሚሰጥ የሚጠበቅ የኢትዮጵያ እድገት በበጎ የማታየው ግብጽ የግንባታ ሂደቱን ለማደናቀፍ ስትሰራ ማየቱ የተለመደ የግድቡ ግንባታ ከተጀመረበት ኢትዮጵያ ለግድቡ ግንባታ ከሀገራት ከተቋማት ብድ	0,2 INFRASTRUCTURE#UTILITIES 1 50,53
